final,name,open,started,succeeded,selfTestFail,errors,patterns,snippets,initialUrl,finalUrl
True,Onetrust,True,True,True,False,[],"['/accept all/gi', '/we (use|serve)( optional)? cookies/gi']","['Accept All', 'We use cookies']",http://ets.org/,https://www.ets.org/
True,TrustArc-top,True,True,True,False,[],[],[],http://eu.com/,https://eu.com/
False,,False,False,False,False,[],"['/accept all/gi', '/by clicking.*(accept|agree|allow)/gi', '/we (use|serve)( optional)? cookies/gi', '/use of cookies/gi', '/(this|our) (web)?site.*cookies/gi']","['Accept all', 'Accept All', 'By clicking ""Accept all cookies"", you agree', 'We use cookies', 'use of cookies', 'our websites.By clicking ""Accept all cookies"", you agree to the use of cookies']",http://eufylife.com/,https://us.eufy.com/
True,Sourcepoint-frame,True,True,True,False,[],"['/accept all/gi', '/we (use|serve)( optional)? cookies/gi', '/personalised ads and content, ad and content measurement/gi']","['Accept All', 'We use cookies', 'personalised ads and content, ad and content measurement']",http://eurogamer.net/,https://www.eurogamer.net/
True,com_didomi.io,True,True,True,False,[],"['/we and our partners.*cookies/gi', '/store and\\/or access information.*on a device/gi']","['We and our partners store and access non-sensitive information from your device, like cookies', 'Store and/or access information on a device']",http://euronews.com/,https://www.euronews.com/
False,,False,False,False,False,[],"['/accept all/gi', '/we (use|serve)( optional)? cookies/gi', '/(this|our) (web)?site.*cookies/gi']","['Accept all', 'we use cookies', 'This site uses cookies to offer you a better browsing experience. Find out more on how we use cookies']",http://europa.eu/,https://european-union.europa.eu/select-language?destination=/node/1
True,com_didomi.io,True,True,True,False,[],[],[],http://europe1.fr/,https://www.europe1.fr/
True,Klaro,True,True,True,False,[],[],[],http://europeana.eu/,https://www.europeana.eu/en
False,,False,False,False,False,[],['/(this|our) (web)?site.*cookies/gi'],['This website requires cookies'],http://europepmc.org/,https://europepmc.org/
False,,False,False,False,False,[],"['/accept all/gi', '/we (use|serve)( optional)? cookies/gi', '/we and our partners.*cookies/gi']","['Accept all', 'We use cookies', 'we and our partners will also use cookies']",http://evernote.com/,https://evernote.com/
True,com_didomi.io,True,True,True,False,[],[],[],http://ladepeche.fr/,https://www.ladepeche.fr/
True,hubspot,True,True,True,False,[],['/(this|our) (web)?site.*cookies/gi'],['This website stores cookies on your computer. These cookies are used to collect information about how you interact with our website and allow us to remember you. We use this information in order to im'],http://lalamove.com/,https://www.lalamove.com/en-hk/
True,pubtech,True,True,True,False,[],"['/accept all/gi', '/such as cookies/gi', '/we.*store.*information.*such as.*cookies/gi', '/store and\\/or access information.*on a device/gi', '/personalised ads and content, ad and content measurement/gi']","['Accept All', 'such as cookies', 'We and our [1366] partners store and/or access information on a device, such as cookies', 'store and/or access information on a device', 'personalised ads and content, ad and content measurement']",http://lanazione.it/,https://www.lanazione.it/
True,Onetrust,True,True,True,False,[],['/we (use|serve)( optional)? cookies/gi'],['We use cookies'],http://ebanx.com/,https://www.ebanx.com/en/
False,eu-cookie-compliance-banner,False,False,False,False,[],[],[],http://ebc.com.br/,https://www.ebc.com.br/
True,Onetrust,True,True,True,False,[],"['/accept all/gi', '/we (use|serve)( optional)? cookies/gi', '/(this|our) (web)?site.*cookies/gi']","['Accept All', 'We use cookies', 'we use cookies', 'our sites. To learn more about how we use cookies']",http://ebsco.com/,https://www.ebsco.com/
True,Onetrust,True,True,True,False,[],"['/accept all/gi', '/we (use|serve)( optional)? cookies/gi', '/(this|our) (web)?site.*cookies/gi']","['Accept All', 'We use cookies', 'we use cookies', 'our sites. To learn more about how we use cookies']",http://ebscohost.com/,https://www.ebsco.com/
True,com_didomi.io,True,True,True,False,[],[],[],http://echodnia.eu/,https://echodnia.eu/
True,Complianz optin,True,True,True,False,[],[],[],http://eclipse.org/,https://www.eclipse.org/
False,,False,False,False,False,[],"['/use of cookies/gi', '/(this|our) (web)?site.*cookies/gi']","['use of cookies', 'This site uses cookies to provide you with a more responsive, personalized service, and to analyze our traffic. By using this site you agree to our use of cookies. To find out more about ecobee’s use ']",http://ecobee.com/,https://www.ecobee.com/en-us/
True,Onetrust,True,True,True,False,[],"['/accept all/gi', '/reject all/gi', '/by clicking.*(accept|agree|allow)/gi']","['Accept All', 'Reject All', 'By clicking “Accept All Cookies”, you agree']",http://econsultancy.com/,https://econsultancy.com/
False,,False,False,False,False,[],"['/accept all/gi', '/use of cookies/gi']","['Accept all', 'use of cookies']",http://ecosia.org/,https://www.ecosia.org/
True,osano,True,True,True,False,[],"['/(this|our) (web)?site.*cookies/gi', '/such as cookies/gi']","['This website stores data such as cookies', 'such as cookies']",http://edmentum.com/,https://www.edmentum.com/
True,tarteaucitron.js,True,True,True,False,[],[],[],http://education.gouv.fr/,https://www.education.gouv.fr/
True,Onetrust,True,True,True,False,[],"['/accept cookies/gi', '/reject all/gi', '/(this|our) (web)?site.*cookies/gi', '/cookies (and|or) .* technologies/gi']","['Accept Cookies', 'Reject All', 'This website uses cookies', 'cookies and other tracking technologies']",http://basf.com/,https://www.basf.com/us/en.html
True,Onetrust,True,True,True,False,[],"['/we (use|serve)( optional)? cookies/gi', '/(this|our) (web)?site.*cookies/gi']","['we use cookies', 'This website uses cookies to enhance user experience and analyze performance and traffic on our website. We also share information about your use of our site with our social media, advertising, and an']",http://basis.net/,https://basis.com/
True,osano,True,True,True,False,[],"['/(this|our) (web)?site.*cookies/gi', '/such as cookies/gi']","['This website stores data such as cookies', 'such as cookies']",http://batch.com/,https://batch.com/
False,,False,False,False,False,[],"['/we (use|serve)( optional)? cookies/gi', '/use of cookies/gi', '/(this|our) (web)?site.*cookies/gi', '/consent to.*cookies/gi']","['We use cookies', 'Use of Cookies', 'our website, in accordance with our cookie policy. Read our Privacy and cookie policy for details of the cookies', 'consent to our cookies if you continue to use our website, in accordance with our cookie policy. Read our Privacy and cookie policy for details of the cookies']",http://bath.ac.uk/,https://www.bath.ac.uk/
True,Onetrust,True,True,True,False,[],"['/accept all/gi', '/(this|our) (web)?site.*cookies/gi']","['Accept all', 'This website uses cookies']",http://bazaarvoice.com/,https://www.bazaarvoice.com/
True,Sourcepoint-frame,True,True,True,False,[],"['/by clicking.*(accept|agree|allow)/gi', '/store and\\/or access information.*on a device/gi']","['by clicking on ‘Manage Privacy Settings’ located at the bottom of any page.\xa0You don’t have to agree', 'Store and/or access information on a device']",http://bbcgoodfood.com/,https://www.bbcgoodfood.com/
True,TrustArc-top,True,True,True,False,[],"['/use of cookies/gi', '/(this|our) (web)?site.*cookies/gi', '/consent to.*cookies/gi']","['use of cookies', 'this site, you agree with our use of cookies', 'consent to cookies']",http://bcg.com/,https://www.bcg.com/
True,amazon.com,True,True,True,False,[],[],[],http://amazon.it/,https://www.amazon.it/
False,,False,False,False,False,[],"['/accept all/gi', '/reject all/gi', '/we (use|serve)( optional)? cookies/gi']","['Accept all', 'Reject all', 'we use cookies']",http://amazon.jobs/,https://www.amazon.jobs/en/
True,amazon.com,True,True,True,False,[],[],[],http://amazon.pl/,https://www.amazon.pl/
True,amazon.com,True,True,True,False,[],[],[],http://amazon.se/,https://www.amazon.se/
False,aws.amazon.com,False,False,False,False,[],[],[],http://amazonaws.com.cn/,https://www.amazonaws.cn/
False,aws.amazon.com,False,False,False,False,[],[],[],http://amazonaws.com/,https://aws.amazon.com/
True,tarteaucitron.js,True,True,True,False,[],[],[],http://ambafrance.org/,https://www.diplomatie.gouv.fr/fr/le-ministere-et-son-reseau/organisation-et-annuaires/ambassades-et-consulats-francais-a-l-etranger/
True,osano,True,True,True,False,[],"['/(this|our) (web)?site.*cookies/gi', '/such as cookies/gi']","['This website utilizes technologies such as cookies', 'such as cookies']",http://amctheatres.com/,https://www.amctheatres.com/
True,Complianz notice,True,True,True,False,[],"['/use of cookies/gi', '/(this|our) (web)?site.*cookies/gi']","['use of cookies', ""our website to improve your experience and to better understand how you use our websites. I agree to American University's use of cookies""]",http://american.edu/,https://american.edu/
True,Onetrust,True,True,True,False,[],"['/accept all/gi', '/by clicking.*(accept|agree|allow)/gi']","['Accept All', 'By clicking “Accept All Cookies,"" you agree']",http://americanbar.org/,https://www.americanbar.org/
False,Complianz banner,True,True,False,False,[],"['/accept cookies/gi', '/we (use|serve)( optional)? cookies/gi', '/(this|our) (web)?site.*cookies/gi']","['accept cookies', 'We use cookies', 'we use cookies', 'This site uses cookies', 'our site and offer you the most relevant information. Please accept cookies for an optimal experience. To learn more about how we use cookies']",http://liftoff.io/,https://liftoff.io/
False,hubspot,False,False,False,False,[],"['/accept cookies/gi', '/we (use|serve)( optional)? cookies/gi', '/(this|our) (web)?site.*cookies/gi']","['accept cookies', 'We use cookies', 'we use cookies', 'This site uses cookies', 'our site and offer you the most relevant information. Please accept cookies for an optimal experience. To learn more about how we use cookies']",http://liftoff.io/,https://liftoff.io/
False,,False,False,False,False,[],"['/by clicking.*(accept|agree|allow)/gi', '/(this|our) (web)?site.*cookies/gi', '/cookies (and|or) .* technologies/gi']","['By clicking “I Agree” you consent to our use of tracking technologies and disclosure of tracking data to third party ad networks or social media companies for the purposes above. If you click “I Disag', 'This website uses cookies', 'cookies and other technologies to personalize content and ads on this and other websites and provide social media services. By clicking “I Agree” you consent to our use of tracking technologies']",http://lilly.com/,https://www.lilly.com/
True,com_didomi.io,True,True,True,False,[],[],[],http://lindependant.fr/,https://www.lindependant.fr/
False,,False,False,False,False,[],['/by clicking.*(accept|agree|allow)/gi'],"['By clicking Continue, you agree to LinkedIn’s User Agree']",http://linkedin.com/,https://www.linkedin.com/
True,Onetrust,True,True,True,False,[],"['/accept all/gi', '/by clicking.*(accept|agree|allow)/gi', '/we (use|serve)( optional)? cookies/gi', '/(this|our) (web)?site.*cookies/gi']","['Accept All', 'By clicking ""Accept', 'We use cookies', 'our websites. By clicking ""Accept All Cookies"" you are also directing us to use cookies such as third party advertising cookies']",http://linksys.com/,https://www.linksys.com/
False,Onetrust,True,True,False,False,[],['/(this|our) (web)?site.*cookies/gi'],['This site uses cookies'],http://linktr.ee/,https://linktr.ee/
True,osano,True,True,True,False,[],"['/by clicking.*(accept|agree|allow)/gi', '/(this|our) (web)?site.*cookies/gi', '/such as cookies/gi']","['By clicking submit below, you consent to allow', 'This website utilizes technologies such as cookies', 'such as cookies']",http://linuxfoundation.org/,https://www.linuxfoundation.org/
True,cc_banner,True,True,True,False,[],['/(this|our) (web)?site.*cookies/gi'],['This website uses cookies'],http://lioden.com/,https://www.lioden.com/
True,Tealium,True,True,True,False,[],"['/accept cookies/gi', '/(this|our) (web)?site.*cookies/gi', '/cookies (and|or) .* technologies/gi']","['Accept cookies', 'This site uses and shares cookies', 'cookies and similar technologies to personalise your experience, advertise to you and provide content from third-parties as well as analyse our usage. You consent to our use of such technologies']",http://unimelb.edu.au/,https://www.unimelb.edu.au/
True,Onetrust,True,True,True,False,[],"['/accept all/gi', '/by clicking.*(accept|agree|allow)/gi']","['Accept All', 'By clicking “Accept All Cookies”, you agree']",http://unity.com/,https://unity.com/
